Amount,Amount_transformed,Amount_prob_0,Amount_prob_1,Amount_prob_2
74.99,-0.24331151988473568,0.0,1.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
8.99,-0.10674043687348649,1.0,0.0,0.0
15.99,-0.05152254524109449,1.0,0.0,0.0
12.31,-0.08055137969926628,1.0,0.0,0.0
10.64,-0.09372479098870837,1.0,0.0,0.0
315.0,0.30808515127087893,0.0,1.0,0.0
21.24,-0.010109126516800506,1.0,0.0,0.0
113.65,-0.15449440681912982,0.0,1.0,0.0
52.48,0.23632043556833177,1.0,0.0,0.0
252.0,0.1633495557423438,0.0,1.0,0.0
29.98,0.058834355321357515,1.0,0.0,0.0
418.35,-0.23956827348301943,0.0,0.0,1.0
11.5,-0.08694087858815736,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
12.31,-0.08055137969926628,1.0,0.0,0.0
39.86,0.1367704652253622,1.0,0.0,0.0
0.01,-0.1775771035676122,1.0,0.0,0.0
102.0,-0.18125900503988276,0.0,1.0,0.0
5.16,-0.1369525118666381,1.0,0.0,0.0
224.55,0.10028618911919636,0.0,1.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
88.95,0.5240056509730942,1.0,0.0,0.0
228.0,0.10821218601718754,0.0,1.0,0.0
49.49,0.2127345075710672,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
2.69,-0.15643653934263926,1.0,0.0,0.0
61.5,0.30747263307178546,1.0,0.0,0.0
81.55,0.46563245124742253,1.0,0.0,0.0
10.77,-0.09269931585839253,1.0,0.0,0.0
4.49,-0.14223765292288132,1.0,0.0,0.0
14.9,-0.06012075979528124,1.0,0.0,0.0
16.4,-0.04828835444548297,1.0,0.0,0.0
312.0,0.3011929800552344,0.0,1.0,0.0
125.15,-0.1280744171591591,0.0,1.0,0.0
60.0,0.29564022772198717,1.0,0.0,0.0
0.99,-0.16984659873907734,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
29.99,0.05891323802368949,1.0,0.0,0.0
11.93,-0.08354892238788185,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
210.0,0.06685915872332036,0.0,1.0,0.0
120.0,-0.13990597774601557,0.0,1.0,0.0
5.34,-0.1355326232246623,1.0,0.0,0.0
10.12,-0.09782669150997178,1.0,0.0,0.0
22.13,-0.003088566009253519,1.0,0.0,0.0
7.5,-0.11849395952095278,1.0,0.0,0.0
151.26,-0.35178160652144475,0.0,0.0,1.0
17.75,-0.0376391896306645,1.0,0.0,0.0
12.39,-0.07992031808061037,1.0,0.0,0.0
3.78,-0.14783832478845252,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
10.55,-0.09443473530969626,1.0,0.0,0.0
144.0,-0.08476860802085932,0.0,1.0,0.0
16.31,-0.04899829876647087,1.0,0.0,0.0
5.0,-0.13821463510394993,1.0,0.0,0.0
60.0,0.29564022772198717,1.0,0.0,0.0
88.97,0.524163416377758,1.0,0.0,0.0
100.0,-0.18585378585031245,0.0,1.0,0.0
75.3,0.41633076228992966,1.0,0.0,0.0
45.0,0.17731617422400434,1.0,0.0,0.0
3.59,-0.1493370961327603,1.0,0.0,0.0
337.0,0.3586277401856055,0.0,1.0,0.0
5.95,-0.130720778382411,1.0,0.0,0.0
41.18,0.1471829819331847,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
18.72,-0.02998756750446162,1.0,0.0,0.0
147.8,-0.07603852448104288,0.0,1.0,0.0
89.0,0.524400064484754,1.0,0.0,0.0
2.0,-0.1618794458035465,1.0,0.0,0.0
92.0,-0.20423290909203118,0.0,1.0,0.0
46.87,0.19206723956008617,1.0,0.0,0.0
144.0,-0.08476860802085932,0.0,1.0,0.0
90.0,-0.20882768990246087,0.0,1.0,0.0
94.86,-0.19766237253311675,0.0,1.0,0.0
266.14,0.19583465607208164,0.0,1.0,0.0
35.43,0.10182542809229128,1.0,0.0,0.0
60.0,0.29564022772198717,1.0,0.0,0.0
18.88,-0.0287254442671498,1.0,0.0,0.0
14.0,-0.06722020300516021,1.0,0.0,0.0
134.0,-0.10774251207300775,0.0,1.0,0.0
94.26,0.5658923659113801,1.0,0.0,0.0
8.4,-0.1113945163110738,1.0,0.0,0.0
8.99,-0.10674043687348649,1.0,0.0,0.0
94.84,0.5704675626466353,1.0,0.0,0.0
0.99,-0.16984659873907734,1.0,0.0,0.0
17.99,-0.03574600477469679,1.0,0.0,0.0
15.92,-0.05207472415741841,1.0,0.0,0.0
37.6,0.11894297449833281,1.0,0.0,0.0
56.8,0.2703977629757508,1.0,0.0,0.0
125.0,0.8083777928799127,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
186.74,0.013421857898023118,0.0,1.0,0.0
200.0,0.04388525467117192,0.0,1.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
16.99,-0.04363427500789564,1.0,0.0,0.0
2.27,-0.1597496128405828,1.0,0.0,0.0
4.5,-0.14215877022054935,1.0,0.0,0.0
55.75,0.26211507923089206,1.0,0.0,0.0
12.5,-0.0790526083549585,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
258.0,0.17713389817363287,0.0,1.0,0.0
299.43,0.27231478266168385,0.0,1.0,0.0
227.7,0.10752296889562307,0.0,1.0,0.0
29.99,0.05891323802368949,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
7.5,-0.11849395952095278,1.0,0.0,0.0
148.9,-0.07351139503530657,0.0,1.0,0.0
50.0,0.21675752538999862,1.0,0.0,0.0
99.99,-0.1858767597543646,0.0,1.0,0.0
59.14,0.2888563153214362,1.0,0.0,0.0
0.0,-0.1776559862699442,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
31.5,0.07082452607581978,1.0,0.0,0.0
13.99,-0.0672990857074922,1.0,0.0,0.0
6.0,-0.13032636487075105,1.0,0.0,0.0
138.97,-0.09632448175908999,0.0,1.0,0.0
13.0,-0.07510847323835906,1.0,0.0,0.0
300.0,0.2736242951926563,0.0,1.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
1.38,-0.1667701733481298,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
2.28,-0.1596707301382508,1.0,0.0,0.0
10.99,-0.09096389640708877,1.0,0.0,0.0
10.76,-0.09277819856072451,1.0,0.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
244.93,0.14710700557747486,0.0,1.0,0.0
71.0,0.3824112002871746,1.0,0.0,0.0
4.49,-0.14223765292288132,1.0,0.0,0.0
239.0,0.13348348047455083,0.0,1.0,0.0
64.0,0.3271933086547826,1.0,0.0,0.0
18.14,-0.034562764239716944,1.0,0.0,0.0
129.74,-0.11752939519922297,0.0,1.0,0.0
82.89,0.476202733359909,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
728.79,-0.10914217326043997,0.0,0.0,1.0
134.99,-0.10546809557184504,0.0,1.0,0.0
0.05,-0.17726157275828425,1.0,0.0,0.0
2.97,-0.1542278236773436,1.0,0.0,0.0
12.94,-0.07558176945235101,1.0,0.0,0.0
8.68,-0.10918580064577812,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
50.9,-0.29865565474636124,0.0,1.0,0.0
94.48,0.5676277853626839,1.0,0.0,0.0
2.28,-0.1596707301382508,1.0,0.0,0.0
109.99,-0.16290285570221616,0.0,1.0,0.0
26.88,0.03438071759844105,1.0,0.0,0.0
15.3,-0.05696545170200169,1.0,0.0,0.0
85.38,0.4958445262405741,1.0,0.0,0.0
181.66,0.0017511146395316843,0.0,1.0,0.0
18.42,-0.03235404857442126,1.0,0.0,0.0
15.95,-0.05183807605042245,1.0,0.0,0.0
0.95,-0.1701621295484053,1.0,0.0,0.0
12.06,-0.082523447257566,1.0,0.0,0.0
272.0,0.20929736384664066,0.0,1.0,0.0
7.4,-0.11928278654427266,1.0,0.0,0.0
112.0,0.7058302798483277,1.0,0.0,0.0
43.62,0.16643036130218988,1.0,0.0,0.0
116.0,-0.14909553936687495,0.0,1.0,0.0
89.5,0.5283441996013534,1.0,0.0,0.0
55.0,0.2561988765559929,1.0,0.0,0.0
285.7,0.240771612398084,0.0,1.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
52.16,0.2337961890937081,1.0,0.0,0.0
89.06,0.5248733606987459,1.0,0.0,0.0
6.0,-0.13032636487075105,1.0,0.0,0.0
4.98,-0.1383724005086139,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
83.88,0.48401212089077583,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
67.32,0.35338236582900273,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
2.0,-0.1618794458035465,1.0,0.0,0.0
51.31,0.22709115939548913,1.0,0.0,0.0
8.49,-0.11068457199008591,1.0,0.0,0.0
639.04,-0.1468491133937234,0.0,0.0,1.0
29.95,0.05859770721436154,1.0,0.0,0.0
113.0,-0.15598771058251948,0.0,1.0,0.0
128.19,-0.121090350327306,0.0,1.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
4.49,-0.14223765292288132,1.0,0.0,0.0
5.67,-0.13292949404770668,1.0,0.0,0.0
30.27,0.061121953688985174,1.0,0.0,0.0
51.9,0.23174523883307643,1.0,0.0,0.0
74.39,0.40915243637771875,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
5.11,-0.13734692537829804,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
1.99,-0.1619583285058785,1.0,0.0,0.0
89.1,-0.21089534126715426,0.0,1.0,0.0
229.52,0.11170421943311414,0.0,1.0,0.0
1656.24,0.28051021255141206,0.0,0.0,1.0
29.86,0.05788776289337364,1.0,0.0,0.0
150.0,-0.07098426558957026,0.0,1.0,0.0
37.85,0.12091504205663252,1.0,0.0,0.0
244.21,0.1454528844857202,0.0,1.0,0.0
30.5,0.06293625584262091,1.0,0.0,0.0
0.0,-0.1776559862699442,1.0,0.0,0.0
124.37,-0.12986638167522668,0.0,1.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
10.0,-0.09877328393795563,1.0,0.0,0.0
23.74,0.009611549066196635,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
33.58,0.08723212816087338,1.0,0.0,0.0
27.98,0.043057814854959804,1.0,0.0,0.0
152.13,-0.06609082402646266,0.0,1.0,0.0
328.34,0.3387323392764449,0.0,1.0,0.0
162.7,-0.04180740744334177,0.0,1.0,0.0
205.76,0.0571182234052094,0.0,1.0,0.0
25.9,0.026650212769906166,1.0,0.0,0.0
244.98,0.14722187509773557,0.0,1.0,0.0
1.02,-0.16960995063208137,1.0,0.0,0.0
104.45,0.6462738395876764,1.0,0.0,0.0
348.0,0.38389903464296876,0.0,1.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
10.72,-0.09309372937005246,1.0,0.0,0.0
35.85,0.10513850159023481,1.0,0.0,0.0
183.81,0.006690504010743612,0.0,1.0,0.0
56.07,0.2646393257055157,1.0,0.0,0.0
0.99,-0.16984659873907734,1.0,0.0,0.0
29.95,0.05859770721436154,1.0,0.0,0.0
99.4,0.6064380749100221,1.0,0.0,0.0
529.53,-0.19285788235189463,0.0,0.0,1.0
9.99,-0.09885216664028762,1.0,0.0,0.0
42.68,-0.31754020387722726,0.0,1.0,0.0
242.56,0.1416621903171157,0.0,1.0,0.0
29.9,0.058203293702701595,1.0,0.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
270.06,0.2048404264605239,0.0,1.0,0.0
178.8,-0.004819421919382735,0.0,1.0,0.0
47.85,0.19979774438862108,1.0,0.0,0.0
4.49,-0.14223765292288132,1.0,0.0,0.0
25.0,0.019550769560027208,1.0,0.0,0.0
0.77,-0.17158201819038107,1.0,0.0,0.0
7.15,-0.12125485410257238,1.0,0.0,0.0
30.0,0.05899212072602149,1.0,0.0,0.0
5.53,-0.13403385188035452,1.0,0.0,0.0
11.5,-0.08694087858815736,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
5.39,-0.13513820971300236,1.0,0.0,0.0
10.55,-0.09443473530969626,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
45.0,0.17731617422400434,1.0,0.0,0.0
17.05,-0.043160978793903695,1.0,0.0,0.0
4.95,-0.13860904861560988,1.0,0.0,0.0
5.0,-0.13821463510394993,1.0,0.0,0.0
29.99,0.05891323802368949,1.0,0.0,0.0
2.49,-0.15801419338927902,1.0,0.0,0.0
22.2,-0.002536387092929597,1.0,0.0,0.0
106.0,0.6585006584491345,1.0,0.0,0.0
14.06,-0.06674690679116828,1.0,0.0,0.0
62.21,0.31307330493735663,1.0,0.0,0.0
88.5,0.5204559293681545,1.0,0.0,0.0
40.9,0.144974266267889,1.0,0.0,0.0
16.34,-0.04876165065947489,1.0,0.0,0.0
22.9,0.002985402070309597,1.0,0.0,0.0
2.69,-0.15643653934263926,1.0,0.0,0.0
275.87,0.2181882647148221,0.0,1.0,0.0
8.55,-0.11021127577609398,1.0,0.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
850.0,-0.058217847761216725,0.0,0.0,1.0
1.98,-0.16203721120821046,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
150.0,-0.07098426558957026,0.0,1.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
4.49,-0.14223765292288132,1.0,0.0,0.0
19.95,-0.020284995117627023,1.0,0.0,0.0
79.0,0.44551736215276544,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
7.57,-0.11794178060462886,1.0,0.0,0.0
104.4,-0.17574526806736712,0.0,1.0,0.0
33.54,0.08691659735154543,1.0,0.0,0.0
199.0,0.04158786426595708,0.0,1.0,0.0
23.6,0.008507191233548818,1.0,0.0,0.0
6.0,-0.13032636487075105,1.0,0.0,0.0
3.27,-0.4080803597467442,0.0,1.0,0.0
50.0,-0.30072330611105463,0.0,1.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
25.98,0.02728127438856209,1.0,0.0,0.0
18.13,-0.034641646942048944,1.0,0.0,0.0
8.93,-0.10721373308747842,1.0,0.0,0.0
687.4,-0.1265314796907085,0.0,0.0,1.0
46.76,0.1911995298344343,1.0,0.0,0.0
6.18,-0.12890647622877527,1.0,0.0,0.0
46.03,0.18544109256419916,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
4.54,-0.1418432394112214,1.0,0.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
15.13,-0.0583064576416455,1.0,0.0,0.0
69.95,0.3741285165423158,1.0,0.0,0.0
79.0,0.44551736215276544,1.0,0.0,0.0
4.49,-0.14223765292288132,1.0,0.0,0.0
35.0,0.09843347189201578,1.0,0.0,0.0
177.87,-0.006955994996232555,0.0,1.0,0.0
119.95,-0.1400208472662763,0.0,1.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
6.99,-0.12251697733988419,1.0,0.0,0.0
105.54,-0.1731262430054222,0.0,1.0,0.0
8.6,-0.10981686226443405,1.0,0.0,0.0
25.9,0.026650212769906166,1.0,0.0,0.0
1.78,-0.16361486525485022,1.0,0.0,0.0
68.4,0.3619016976808576,1.0,0.0,0.0
619.86,-0.15490726505674707,0.0,0.0,1.0
9.99,-0.09885216664028762,1.0,0.0,0.0
218.0,0.08523828196503912,0.0,1.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
58.38,0.28286122994420504,1.0,0.0,0.0
31.1,0.06766921798254025,1.0,0.0,0.0
257.11,0.17508922071299168,0.0,1.0,0.0
4.99,-0.1382935178062819,1.0,0.0,0.0
6.99,-0.12251697733988419,1.0,0.0,0.0
28.66,0.04842183861353502,1.0,0.0,0.0
49.9,0.21596869836667873,1.0,0.0,0.0
6.01,-0.40178551003645563,0.0,1.0,0.0
0.77,-0.17158201819038107,1.0,0.0,0.0
30.0,0.05899212072602149,1.0,0.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
53.71,0.24602300795516638,1.0,0.0,0.0
38.42,0.12541135608955586,1.0,0.0,0.0
152.85,-0.06443670293470796,0.0,1.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
99.0,0.6032827668167425,1.0,0.0,0.0
76.79,0.42808428493739603,1.0,0.0,0.0
1366.03,0.15858340368143783,0.0,0.0,1.0
9.5,-0.10271741905455507,1.0,0.0,0.0
14.02,-0.06706243760049624,1.0,0.0,0.0
2.75,-0.15596324312864734,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
1.19,-0.16826894469243756,1.0,0.0,0.0
21.0,-0.012002311372768219,1.0,0.0,0.0
46.4,0.18835975255048273,1.0,0.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
78.64,-0.2349260449057015,0.0,1.0,0.0
81.56,0.46571133394975456,1.0,0.0,0.0
29.98,0.058834355321357515,1.0,0.0,0.0
29.76,0.057098935870053776,1.0,0.0,0.0
8.0,-0.11454982440435335,1.0,0.0,0.0
26.99,0.03524842732409292,1.0,0.0,0.0
4.54,-0.1418432394112214,1.0,0.0,0.0
24.95,0.019156356048367257,1.0,0.0,0.0
9.84,-0.10003540717526746,1.0,0.0,0.0
31.0,0.06688039095922034,1.0,0.0,0.0
29.9,0.058203293702701595,1.0,0.0,0.0
327.6,0.337032270376586,0.0,1.0,0.0
206.4,0.058588553264546935,0.0,1.0,0.0
24.9,0.01876194253670731,1.0,0.0,0.0
106.0,0.6585006584491345,1.0,0.0,0.0
7.16,-0.12117597140024039,1.0,0.0,0.0
35.6,0.1031664340319351,1.0,0.0,0.0
38.6,0.12683124473153168,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
10.0,-0.09877328393795563,1.0,0.0,0.0
50.0,0.21675752538999862,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
5.99,-0.13040524757308303,1.0,0.0,0.0
8.91,-0.10737149849214239,1.0,0.0,0.0
239.76,0.1352294971825141,0.0,1.0,0.0
67.17,0.352199125294023,1.0,0.0,0.0
518.85,-0.1973449031944959,0.0,0.0,1.0
2.0,-0.1618794458035465,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
9.86,-0.09987764177060349,1.0,0.0,0.0
375.49,0.44705429688232484,0.0,1.0,0.0
363.0,0.41835989072119145,0.0,1.0,0.0
134.1,-0.10751277303248628,0.0,1.0,0.0
30.67,0.06427726178226474,1.0,0.0,0.0
155.99,-0.05722289706233332,0.0,1.0,0.0
21.04,-0.011686780563440271,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
5.5,-0.1342704999873505,1.0,0.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
1.51,-0.16574469821781393,1.0,0.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
302.03,-0.28843814842790555,0.0,0.0,1.0
79.0,0.44551736215276544,1.0,0.0,0.0
13.59,-0.07045439380077174,1.0,0.0,0.0
5.99,-0.13040524757308303,1.0,0.0,0.0
25.8,0.025861385746586297,1.0,0.0,0.0
45.0,0.17731617422400434,1.0,0.0,0.0
45.76,0.18331125960123545,1.0,0.0,0.0
17.4,-0.04040008421228411,1.0,0.0,0.0
39.8,0.13629716901137026,1.0,0.0,0.0
8.94,-0.10713485038514643,1.0,0.0,0.0
7.99,-0.11462870710668534,1.0,0.0,0.0
11.66,-0.08567875535084554,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
13.1,-0.07431964621503918,1.0,0.0,0.0
478.1,0.6827895263614201,0.0,1.0,0.0
29.95,0.05859770721436154,1.0,0.0,0.0
39.0,0.1299865528248112,1.0,0.0,0.0
36.0,0.10632174212521463,1.0,0.0,0.0
542.84,-0.18726591162015085,0.0,0.0,1.0
0.69,-0.172213079809037,1.0,0.0,0.0
0.0,-0.1776559862699442,1.0,0.0,0.0
29.95,0.05859770721436154,1.0,0.0,0.0
25.09,0.020260713881015104,1.0,0.0,0.0
33.97,0.09030855355182094,1.0,0.0,0.0
79.9,0.4526168053626445,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
279.0,0.22537909668314457,0.0,1.0,0.0
10.0,-0.09877328393795563,1.0,0.0,0.0
27.29,0.03761490839405258,1.0,0.0,0.0
57.0,0.2719754170223906,1.0,0.0,0.0
11.5,-0.08694087858815736,1.0,0.0,0.0
61.24,-0.27490063795643976,0.0,1.0,0.0
39.95,0.13748040954635013,1.0,0.0,0.0
3.58,-0.1494159788350923,1.0,0.0,0.0
42.0,0.15365136352440775,1.0,0.0,0.0
42.0,0.15365136352440775,1.0,0.0,0.0
76.61,0.4266643962954202,1.0,0.0,0.0
90.24,-0.20827631620520934,0.0,1.0,0.0
943.96,-0.018742147539229956,0.0,0.0,1.0
1.79,-0.16353598255251825,1.0,0.0,0.0
3.59,-0.1493370961327603,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
127.46,-0.12276744532311284,0.0,1.0,0.0
110.0,-0.162879881798164,0.0,1.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
22.8,0.002196575046989728,1.0,0.0,0.0
47.85,0.19979774438862108,1.0,0.0,0.0
17.14,-0.0424510344729158,1.0,0.0,0.0
0.75,-0.17173978359504505,1.0,0.0,0.0
12.99,-0.07518735594069105,1.0,0.0,0.0
131.43,-0.11364680541440988,0.0,1.0,0.0
21.5,-0.008058176256168791,1.0,0.0,0.0
9.77,-0.10058758609159138,1.0,0.0,0.0
7.98,-0.11470758980901732,1.0,0.0,0.0
83.0,0.4770704430855609,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
2.69,-0.15643653934263926,1.0,0.0,0.0
16.72,-0.045764107970859336,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
68.97,0.3663980117137809,1.0,0.0,0.0
411.1,0.5288643692120255,0.0,1.0,0.0
4.56,-0.14168547400655743,1.0,0.0,0.0
103.0,-0.17896161463466792,0.0,1.0,0.0
0.92,-0.17039877765540123,1.0,0.0,0.0
10.0,-0.09877328393795563,1.0,0.0,0.0
189.0,0.018613960213808643,0.0,1.0,0.0
284.0,0.2368660487092188,0.0,1.0,0.0
29.98,0.058834355321357515,1.0,0.0,0.0
44.95,0.17692176071234442,1.0,0.0,0.0
37.96,0.1217827517822844,1.0,0.0,0.0
4.96,-0.13853016591327788,1.0,0.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
18.11,-0.03479941234671292,1.0,0.0,0.0
6.72,-0.1246468103028479,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
29.99,0.05891323802368949,1.0,0.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
11.5,-0.08694087858815736,1.0,0.0,0.0
45.5,0.18126030934060378,1.0,0.0,0.0
3.27,-0.15186134260738396,1.0,0.0,0.0
312.8,0.30303089237940634,0.0,1.0,0.0
379.0,0.45511813720462896,0.0,1.0,0.0
51.85,0.23135082532141651,1.0,0.0,0.0
29.99,0.05891323802368949,1.0,0.0,0.0
190.5,0.02206004582163091,0.0,1.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
99.0,-0.1881511762555273,0.0,1.0,0.0
30.62,0.06388284827060478,1.0,0.0,0.0
55.0,0.2561988765559929,1.0,0.0,0.0
60.0,0.29564022772198717,1.0,0.0,0.0
59.5,0.29169609260538776,1.0,0.0,0.0
55.5,0.26014301167259235,1.0,0.0,0.0
500.0,-0.2052644109550797,0.0,0.0,1.0
0.76,-0.17166090089271305,1.0,0.0,0.0
103.41,0.6380700385451494,1.0,0.0,0.0
51.0,0.22464579562319748,1.0,0.0,0.0
3.58,-0.1494159788350923,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
23.0,0.003774229093629494,1.0,0.0,0.0
2058.0,0.4493028617764589,0.0,0.0,1.0
149.0,-0.0732816559947851,0.0,1.0,0.0
16.5,-0.047499527422163075,1.0,0.0,0.0
48.69,0.2064238913845081,1.0,0.0,0.0
3.54,-0.14973150964442025,1.0,0.0,0.0
59.99,-0.27777237596295834,0.0,1.0,0.0
35.97,0.10608509401821865,1.0,0.0,0.0
104.79,0.6489558514669641,1.0,0.0,0.0
82.25,0.47115424041066173,1.0,0.0,0.0
6.07,-0.12977418595442713,1.0,0.0,0.0
11.27,-0.08875518074179309,1.0,0.0,0.0
366.3,0.42594127905840046,0.0,1.0,0.0
0.77,-0.17158201819038107,1.0,0.0,0.0
136.96,-0.1009422364735718,0.0,1.0,0.0
5.99,-0.13040524757308303,1.0,0.0,0.0
0.92,-0.17039877765540123,1.0,0.0,0.0
18.59,-0.031013042634777464,1.0,0.0,0.0
32.0,0.0747686611924192,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
62.48,0.31520313790032034,1.0,0.0,0.0
3.69,-0.1485482691094404,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
40.95,0.14536867977954898,1.0,0.0,0.0
8.0,-0.11454982440435335,1.0,0.0,0.0
6.99,-0.12251697733988419,1.0,0.0,0.0
15.9,-0.05223248956208238,1.0,0.0,0.0
320.0,0.3195721032969532,0.0,1.0,0.0
79.0,0.44551736215276544,1.0,0.0,0.0
2.75,-0.15596324312864734,1.0,0.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
0.0,-0.1776559862699442,1.0,0.0,0.0
1.52,-0.16566581551548196,1.0,0.0,0.0
19.66,-0.022572593485254686,1.0,0.0,0.0
802.82,-0.07803972447974943,0.0,0.0,1.0
57.9,0.2790748602322696,1.0,0.0,0.0
29.03,0.05134049859981861,1.0,0.0,0.0
20.49,-0.016025329191699647,1.0,0.0,0.0
152.65,-0.06489618101575091,0.0,1.0,0.0
7.95,-0.1149442379160133,1.0,0.0,0.0
40.0,0.13787482305801005,1.0,0.0,0.0
16.38,-0.04844611985014694,1.0,0.0,0.0
18.98,-0.027936617243829905,1.0,0.0,0.0
148.8,-0.07374113407582804,0.0,1.0,0.0
0.99,-0.16984659873907734,1.0,0.0,0.0
76.65,0.4269799271047482,1.0,0.0,0.0
14.99,-0.059410815474293346,1.0,0.0,0.0
10.0,-0.09877328393795563,1.0,0.0,0.0
4.49,-0.14223765292288132,1.0,0.0,0.0
13.68,-0.06974444947978385,1.0,0.0,0.0
8.99,-0.10674043687348649,1.0,0.0,0.0
45.6,0.18204913636392367,1.0,0.0,0.0
10.0,-0.09877328393795563,1.0,0.0,0.0
519.53,-0.19705921272886215,0.0,0.0,1.0
16.99,-0.04363427500789564,1.0,0.0,0.0
6.26,-0.12827541461011938,1.0,0.0,0.0
29.98,0.058834355321357515,1.0,0.0,0.0
2.67,-0.15659430474730324,1.0,0.0,0.0
